subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,-0.7099733183,0.4342544835,-0.6539810542,0.3991779347,-0.7260990786,0.584797822
10024,64,-0.5504720665,-0.0923157092,-0.4206093745,0.7376974653,0.7205305011,0.7416406636
10035,64,0.08980762016,0.4772750097,1.011196781,0.1279862205,0.2430460053,0.9470279664
10041,64,-0.05465572404,0.01908254773,0.1383092269,0.2412336217,-1.078456767,0.3401016899
10043,64,-0.8607053272,0.8264973601,0.7372785936,0.7358958584,0.3100934002,0.4422284223
10054,64,0.2267922842,-0.4491431564,-0.1974763636,0.7931196687,0.1507241553,0.5614113866
10059,64,0.8630337881,0.1459417324,-0.334510624,0.02418185004,0.4202924684,0.5001010911
10069,64,0.01281456815,-0.4477818475,0.0654704622,0.2211293607,-0.3276098352,0.2038675124
10074,64,0.5516039517,0.545407639,1.939180701,-0.2298076502,0.4734603162,0.2503826457
10078,64,-0.436349073,-0.2671923527,0.3459510929,-0.06246633969,1.622454437,0.8538764879
10080,64,0.2188570839,0.2834944139,0.6328250382,-0.3104500553,-0.5880748024,0.5675186948
10085,64,0.06193013629,0.4273445857,-0.3681624417,-0.1987353284,-0.07095140114,0.8509052904
10108,64,0.02273082269,1.391387684,1.088612768,0.2803568987,0.493788442,1.201195063
10125,64,0.1277024476,0.5437502443,-0.3640050028,-0.2074624957,0.6947161601,-0.4958667494
10130,64,-0.08394471012,0.5959461534,1.397113612,0.4177807714,-0.09779351607,1.523432913
10136,64,0.5362569276,0.1416099446,0.2654105186,-0.01427509339,-0.06208660256,1.97821899
10137,64,0.2467311722,1.052366662,1.034359482,-0.3269392604,-0.6274229235,0.8175593183
10142,64,0.6062349617,-0.327572695,0.9394627088,0.4405055771,-0.1940035566,-0.5129997934
10150,64,0.3891446861,0.1431985862,-0.1396649224,0.2893334759,0.1086932386,1.170815084
10154,64,0.5316012704,0.244179596,0.1704046705,0.6307377182,-0.1779969356,0.4798320361
10166,20,0.02697958147,1.105696754,0.9113170366,0.4200286198,-0.3796403049,0.5406092239
10185,20,-0.7437374016,-0.8474396233,0.6685656526,0.8187270108,2.111478417,0.2909810485
10186,64,-0.2616169096,0.4450493006,0.9940933233,0.14155672,0.3461678034,1.183273916
10188,64,0.4274553481,0.8290104052,0.05977916957,-1.098772611,0.4017502684,-0.07381749694
10203,20,0.1909476538,-0.002997511257,-0.09757131756,-0.1257069909,0.002668774188,0.9774163079
10221,64,0.7878974097,-0.3364654399,-0.4102654881,0.374682447,0.2724544675,-0.5203581216
10223,20,0.2273603931,0.5978828017,1.12641858,-0.09386215085,0.7027997678,0.003735327498
10234,20,0.5130580381,0.9340582043,0.4508983121,0.04276324421,-0.5677819847,0.2596706755
10296,20,0.5014175721,0.587087408,0.7979669615,0.2230489128,-0.2062504488,0.3939414611
10318,20,0.1883307351,-0.6896925438,-0.5586207608,0.8297062969,0.4182387359,-0.3002036115
10319,20,0.4495135444,0.2277018181,-0.4406422621,-0.091102584,0.6322197672,0.4065332572
10320,20,-0.4732206848,0.3651878226,1.235891854,0.3071420089,0.6339724222,-0.2308162536
10321,20,0.1427842784,0.05137229872,0.5806530431,-0.0370724909,0.04449439453,0.7459533618
10363,20,0.6450072461,0.4972240901,1.257721242,0.1901852034,0.457330589,1.686944658
10382,20,0.02009883448,0.4819285098,-0.09215090157,-0.2784296643,0.6708038115,0.2369071527
10391,20,0.0141299189,0.5437841464,0.3313707632,-0.3531814041,0.854285329,-0.07174111954
10416,20,-0.09204303812,0.1977401954,0.06364246502,0.809790965,-0.3971688447,-0.1405242015
10422,20,0.5049294744,0.6316562276,1.204042352,0.3933948667,-0.01057513188,-0.3564363326
10438,20,-0.4098986844,0.1602073097,-0.1099189648,0.4569458251,-0.1383220869,-0.06284835788
12042,20,0.2374301356,0.41932673,0.363316221,-0.3178343659,-0.6072151158,-0.5607953811
