subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,64.5913,,,,,
10024,64,-29.9749,,,,,
10035,64,-47.9767,,,,,
10041,64,-21.0232,,,,,
10043,64,-17.6814,,,,,
10054,64,39.0308,,,,,
10059,64,128.389,,,,,
10069,64,17.1978,,,,,
10074,64,-12.6133,,,,,
10078,64,-61.7188,,,,,
10080,64,-2.69043,,,,,
10085,64,-15.9857,,,,,
10108,64,-44.398,,,,,
10125,64,-17.1319,,,,,
10130,64,-148.808,,,,,
10136,64,-84.0571,,,,,
10137,64,-101.596,,,,,
10142,64,60.5925,,,,,
10150,64,40.4132,,,,,
10154,64,-73.9816,,,,,
10166,20,89.1996,,,,,
10185,20,-19.9427,,,,,
10186,64,50.5188,,,,,
10188,64,158.633,,,,,
10203,20,26.079,,,,,
10221,64,71.4186,,,,,
10223,20,75.0412,,,,,
10234,20,-38.4486,,,,,
10296,20,57.9583,,,,,
10318,20,11.839,,,,,
10319,20,48.9643,,,,,
10320,20,-71.5181,,,,,
10321,20,1.53668,,,,,
10363,20,-25.9632,,,,,
10382,20,-43.3097,,,,,
10391,20,98.457,,,,,
10416,20,228.05,,,,,
10422,20,80.8647,,,,,
10438,20,146.723,,,,,
12042,20,78.1715,,,,,
