subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,98.46800793,101.082365,89.11310273,126.6690459,115.3273776,86.49529024
10024,64,89.92180229,101.0685957,101.8292831,111.8323132,113.8803601,94.48723421
10035,64,114.3233384,105.0556416,90.19090137,138.9177203,117.1469185,96.03955802
10041,64,94.47455551,91.30207454,76.60998494,98.70039089,89.95644616,90.44208642
10043,64,114.8568338,105.9395998,108.6236905,124.6600888,104.8450223,88.06315305
10054,64,108.9564836,108.6754556,92.11405181,104.0428781,95.28758439,77.74916663
10059,64,115.9322763,112.3640014,,136.1778446,115.5944753,
10069,64,,,57.68110324,70.43599539,,66.8270177
10074,64,104.4006518,92.84649744,103.5907547,127.480908,103.828475,89.45661353
10078,64,83.44292276,86.41293682,82.7184382,120.9236639,108.0740976,88.79446407
10080,64,65.55711152,71.50375543,69.76120286,79.48568303,74.13953629,57.01177721
10085,64,57.12714082,60.26047538,68.62497735,85.43834817,79.49233649,59.82869646
10094,64,42.21023758,36.33742692,53.46226384,77.33344609,72.29367182,60.10707128
10108,64,93.58897219,90.04211217,97.49939844,115.9333916,119.3009462,81.19046475
10125,64,76.19342179,78.33886528,81.19297385,100.2072295,96.86278862,72.34481785
10130,64,61.94257042,74.5487071,68.47638095,92.41721103,95.96282805,80.26812727
10136,64,79.74649843,73.8038934,67.34765112,90.38493785,83.08195862,77.54452468
10137,64,103.665426,103.4694287,91.23617747,129.9290108,118.1320263,92.88941378
10142,64,79.63410338,84.96516431,86.56162355,105.6399469,99.14789581,70.63340845
10150,64,89.19415654,88.35370492,74.33984879,87.0987222,101.1044289,91.03909024
10154,64,86.90199599,92.30060455,85.18320285,101.8688838,110.5861084,95.14836395
10166,20,88.85425488,83.52844411,72.05461848,95.70397831,83.83044515,50.64201956
10185,20,99.2015108,94.51898561,85.67734087,126.2675297,96.90978982,65.64473674
10186,64,88.33374103,88.96769373,85.08285558,121.4963257,97.40964939,83.15390572
10188,64,112.3031122,110.2673553,98.00645145,107.7537968,97.85937651,69.02990411
10203,20,74.60307965,72.28199564,69.14036223,115.6246976,95.74929395,50.13658558
10221,64,91.63582104,92.17372444,80.73303963,87.90804496,87.38819743,64.15933123
10223,20,85.7802676,84.76324489,80.80185875,114.3801528,93.31353939,49.96396009
10234,20,82.69903542,80.83282458,73.6138706,100.8496595,71.9668811,52.36225638
10296,20,65.13669061,75.80430824,72.38806327,109.6203725,85.8452758,45.470947
10318,20,122.9823689,111.333224,98.03148877,128.7286104,110.2250439,68.59006151
10319,20,99.54779815,97.28716718,76.18302179,111.0166266,91.71596691,51.43354942
10320,20,99.55491334,86.78982102,84.58440193,110.8597727,90.05610111,42.66251903
10321,20,80.59543235,69.7656999,66.72957475,90.62792584,70.89376822,44.34103117
10363,20,115.2889196,106.5572014,94.00295693,126.6349187,100.7088661,66.4164983
10382,20,47.70713355,44.57231236,42.42111225,77.36315207,65.5239064,36.18118882
10391,20,83.71908237,72.6844073,69.08247245,108.3689141,83.48656264,48.54258165
10416,20,96.80436674,75.41369604,86.34654613,110.3307116,103.3738394,60.18075246
10422,20,101.4184965,91.77088025,77.95390614,94.55547083,92.02344709,52.66455819
10438,20,66.72265113,71.22345381,70.2257203,97.18297129,70.10429561,42.3891862
10652,20,67.41533244,64.49540556,46.93454315,,,
12042,20,88.95300451,85.17526871,85.7776149,117.2381504,89.61853371,53.90138782
