subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,0.3378431448,-0.175917204,-0.8966242311,0.1589430246,0.5834004474,0.3993491014
10024,64,1.626855592,1.795229917,1.589392279,1.829804083,0.8941643971,1.02564816
10035,64,-0.6546572219,0.1055973602,-1.01122566,0.09374400633,1.118368183,0.4144177069
10041,64,-0.1008808373,0.1123453828,0.8450015494,0.5814389062,0.4793739914,1.896114735
10043,64,0.6675973624,1.408967367,-0.03240618823,0.4450719932,2.225275326,2.594904701
10054,64,0.2883452259,0.07787285864,0.4450937963,1.14949744,1.173040474,-0.2169403929
10059,64,0.4735779778,-0.2125726743,0.9325264572,0.6439521546,0.04194548823,-0.2349151396
10069,64,0.1624884548,-0.3676801041,0.009721807538,-0.5419044985,-0.8392612574,1.069960142
10074,64,-0.5752770142,0.9963789214,1.806506119,-1.027236479,0.4734260442,0.9860647051
10078,64,-0.3983207301,0.5690756505,1.092821129,0.1390091889,0.8107990213,0.1926865507
10080,64,0.2084237265,1.647024993,0.8010010386,1.212039219,0.8953670586,0.7456734226
10085,64,0.2443304679,-0.1610671505,-1.464876312,0.7831187205,1.448423138,0.5709979501
10108,64,0.3933752968,0.3699120794,1.780290397,0.4918668361,-0.8859563179,0.4944840475
10125,64,1.08154791,0.7679476848,1.735915242,0.5708004775,0.6714944521,0.1202699966
10130,64,0.8809429758,1.557776687,0.8371134313,0.4992326547,2.901625637,2.053766076
10136,64,0.6662257918,0.4198848211,0.283267136,-0.00868426875,1.00208448,2.089772613
10137,64,1.337398676,1.587172354,3.335871462,0.78615835,1.208351017,1.848908825
10142,64,0.978276718,0.8833387447,0.4143834811,-0.1749977264,1.723958361,2.325531565
10150,64,0.909867397,0.5538683339,0.8217883181,0.3876681714,0.07436424637,0.6530618386
10154,64,0.2611790727,0.9366970621,-0.4946602266,0.5144378863,0.6067074862,1.913194061
10166,20,0.7027880826,0.8303696714,0.9171524244,-0.3060193925,0.7598156624,0.6374274191
10185,20,0.3596157464,1.107184714,1.104815942,0.9142236162,0.2353650673,0.1621049425
10186,64,-0.5744579644,0.4986670468,-0.2351649922,-0.243227736,-0.6309958737,0.9664733425
10188,64,0.3326798114,0.9558953696,1.854673888,-0.3260429009,0.009497824594,-0.6744547674
10203,20,0.5530860023,0.8247269716,0.2313538037,0.5891368036,-0.6916192679,0.4326079656
10221,64,0.9337206458,-0.7004435496,-1.199590923,0.8312010979,0.8646997742,-0.2604060333
10223,20,-0.2292166495,-1.26944437,0.1685710341,0.8126824653,0.1647110087,0.3514172533
10234,20,0.3115716929,0.5074999873,1.117471057,0.9532050807,0.5507971265,1.029352157
10296,20,0.08721818942,1.132985892,0.4394192527,-0.2421805947,0.5206678876,0.1810569154
10318,20,0.4904445987,-0.02997158136,0.5451452836,0.2508456688,0.510366855,0.7235576657
10319,20,0.5880539795,0.1821203712,-0.3380195576,0.5344144984,1.180956129,0.4063530798
10320,20,0.9726305618,-0.2251870229,-0.7422010382,-1.12069763,1.060259356,-0.283617569
10321,20,1.013941009,0.5359247709,0.258589388,0.6871298973,-0.1326520457,-0.1681124108
10363,20,0.9986766009,2.58355635,1.767849748,0.387826456,2.769365577,0.3814075527
10382,20,1.665410014,-0.2310396856,-0.8170833561,-0.2982561429,-0.03909383706,-0.4117267232
10391,20,0.4652563697,-0.09681059331,0.2567570703,0.9660701409,-1.09016467,-1.141002967
10416,20,0.09551800083,0.8770446412,1.638316906,0.5710392319,0.9895193065,0.2987209687
10422,20,1.001627821,0.5382330688,-0.02409388072,0.4304732772,1.565031023,0.5362606021
10438,20,0.2565562823,1.276507869,1.493975356,0.7613441621,0.7176999903,0.03160082106
12042,20,0.4970269347,0.07086511863,1.726572068,1.386385295,1.24542594,1.218650616
