subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,89.01735906,12.01032332,4.497042313,68.18039767,8.784170232,8.822580102
10024,64,-6.226474965,-0.7699989195,0.06797269882,8.666185073,1.809776845,-0.6872115514
10035,64,4.883205485,-5.489318732,-3.194568206,-1.606799244,-3.248494847,-0.4900566953
10041,64,-4.631801309,2.59117716,-1.085837373,-1.646030483,3.895738277,-2.31832031
10043,64,-3.732472859,0.5017810078,1.528050747,7.604555667,-0.5395665432,-0.9185682045
10054,64,2.140941022,-2.58894366,1.855490527,5.159203246,7.532183688,-5.627557064
10059,64,-3.494012005,-2.888827877,3.145419889,8.87782609,1.659312914,-4.323295594
10069,64,4.70167229,7.9311969,4.948974901,2.559759709,-1.396818073,-2.886877985
10074,64,-5.386419061,-3.450465706,1.341090558,-8.305847761,-0.9630434822,1.648280122
10078,64,-4.403333751,-0.9575692664,-1.431139875,-13.61237478,-9.008314702,1.257532325
10080,64,0.7430749981,8.424968019,2.656320514,-5.564584473,5.451308039,-0.9714857208
10085,64,1.9591219,-0.06566671047,-3.669023694,-4.299972978,-3.28977374,0.5531688714
10094,64,2.475990475,-1.073341481,0.8098421794,5.22823895,-1.585870213,2.494791546
10108,64,-8.104801119,0.02057561948,0.8619356188,-4.918863148,-8.548281297,1.217747895
10125,64,3.80350637,-1.23107592,1.209089307,2.657815362,1.178280056,2.949085835
10130,64,3.757209681,5.620482852,-1.434482861,-4.858157604,-3.122755977,1.348918793
10136,64,2.681303035,2.080081241,2.620971351,-6.94378694,-5.813766163,-3.189155179
10137,64,20.13351959,2.638907611,5.719296872,-4.305398056,6.34537125,2.520385588
10142,64,6.215147683,1.718968447,-2.025894114,5.174521726,1.416121685,0.9499105896
10150,64,3.759326117,-1.315345503,-1.399912973,1.79776352,-0.9952308142,-3.544857264
10154,64,-3.165340067,-1.342562395,-2.097028937,-11.13020704,0.3165722325,5.493512269
10166,20,6.45714278,-10.92766475,-10.25092233,12.21124405,-11.78675082,12.00744091
10185,20,-13.25889217,-5.802879073,-0.6352270434,-10.4079451,6.708905251,5.013528169
10186,64,4.464886987,-1.252289383,-11.27098563,4.847647064,1.444145717,-3.23918942
10188,64,-12.75666716,3.562884793,2.734606222,-13.21900507,-1.517763174,-3.847363421
10203,20,6.749157499,-1.400303642,-8.273504517,-5.969529028,-3.536550891,-0.7632663634
10221,64,-6.824379453,-0.843395938,-5.153516388,-30.4756739,2.536419304,8.999492158
10223,20,-3.246822983,-0.7023701508,3.577119527,-7.487756072,-3.943490261,1.130796688
10234,20,-2.330329113,2.259871254,-9.674258177,-17.55200944,-0.4331956358,3.765225082
10296,20,9.524393564,4.920005131,6.925521546,11.51667191,-2.694203985,12.13446852
10318,20,-7.125920812,5.21860474,-7.903427782,-22.55106098,-2.183630444,1.9461415
10319,20,-8.994542509,2.201590151,4.597366725,-6.380031759,-3.788621736,-1.706594759
10320,20,2.696551948,0.3586139474,-1.600690999,-17.04199185,-0.9027339343,2.615781347
10321,20,1.16237744,4.799244582,-6.606429883,-13.06286414,-3.456866553,-1.620006704
10363,20,13.39425719,0.2931567146,2.013748275,2.112807767,-3.084902001,1.829504082
10382,20,-10.5778524,-14.14173568,-6.197122152,30.39877235,-11.63059965,-2.26245118
10391,20,17.20476864,10.42381078,4.029348123,-8.791074654,8.117376975,-1.437060641
10416,20,-8.823898933,2.594645802,0.8834277482,-10.96854453,-1.527341072,0.5638176329
10422,20,-1.924814205,-5.076709164,0.3873561112,-2.199132073,-2.76537042,0.5529020741
10438,20,-2.874170341,-3.451026849,-7.537645007,2.981723438,-1.42493182,-3.824927947
10652,20,0.0,0.0,0.0,,,
12042,20,4.084449665,-9.342806274,-0.8446817455,6.363802511,4.254849879,4.263974522
