subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,-1161.640874,440.5268714,-519.4330419,547.3263311,-656.0720656,414.7425982
10024,64,-255.9117921,-18.03438853,-119.3469577,300.8148377,218.0650498,204.5232919
10035,64,92.89969617,92.96406243,229.1115071,67.97060669,75.09395293,223.1379559
10041,64,-49.71658003,17.47436869,64.71760373,133.7380382,-550.9010231,102.8403124
10043,64,-473.9907002,222.2805609,167.9761627,361.7141587,102.4964829,106.5500785
10054,64,99.85943898,-141.7038326,-63.66969827,479.3281336,48.8993072,167.3014717
10059,64,503.3523589,56.22444384,-100.6784654,6.671586335,159.1496683,130.8902086
10069,64,-35.73029127,-179.5564888,43.9030206,149.8207147,-128.2530202,31.9620586
10074,64,161.1949506,103.176789,359.8713591,-72.95529155,103.9642097,50.07308075
10078,64,-189.1463177,-72.20495936,80.94949385,-48.65147661,484.3796477,213.8703852
10080,64,344.544922,223.6454043,345.3014955,-466.1149783,-496.0489675,380.6613855
10085,64,28.7945223,153.0273343,-65.79141311,-63.66132409,-57.00884516,361.3140289
10108,64,21.85500427,369.1967025,287.711041,126.103152,132.9426409,256.4815733
10125,64,56.03272013,205.5788024,-109.0579449,-128.698697,162.1295599,-180.9355461
10130,64,-47.30454795,279.1883674,562.9591938,243.0505864,-34.74818384,565.8124817
10136,64,307.094421,24.28496777,126.0895531,-51.62567754,-65.48457776,575.7570987
10137,64,115.4292821,338.7274394,295.2425033,-189.2449649,-266.2994458,236.2479039
10142,64,472.0941489,-172.9182454,244.0459437,296.627563,-87.85553684,-225.6506271
10150,64,184.637162,41.289183,-40.30727994,157.5003566,17.77170321,254.3239597
10154,64,280.0630432,89.24737744,69.57666598,406.5848333,-41.54124884,127.5512133
10166,20,-5.661602787,417.6246589,340.296435,292.7858944,-160.5613496,233.8905882
10185,20,-409.3538777,-357.0640877,201.6581994,418.3508101,638.4310636,96.61689927
10186,64,-249.7690763,202.4720049,272.0022721,140.9985415,116.2864512,308.7146003
10188,64,208.7661373,239.0878334,43.08660452,-708.8762589,120.4850543,-52.28450475
10203,20,146.8883596,-31.53766854,-30.59540301,-77.30699889,-6.44146627,372.9456763
10221,64,443.9452455,-130.5082831,-152.2890518,195.5844316,139.1614179,-302.3116279
10223,20,102.204064,196.792936,292.2919759,-37.77327567,280.7706304,3.132828129
10234,20,271.637833,333.3579589,138.9351033,6.677884998,-275.9438394,121.402605
10296,20,383.2343826,311.9467469,276.7203341,185.7562544,-116.089961,183.7227306
10318,20,74.0956059,-238.6210681,-142.4522695,501.9659396,156.7477759,-117.3853762
10319,20,262.1960724,98.97916566,-136.0543095,-85.42546175,282.5783607,150.1357353
10320,20,-311.0361893,142.4642071,413.5098221,110.9406509,272.1934178,-91.23368536
10321,20,194.4105096,37.34116851,372.2446054,-66.3341895,43.73076483,377.4800532
10363,20,333.5674751,162.0910668,394.5413117,94.54774785,155.4404564,529.6705099
10382,20,-119.1541049,608.2949693,-84.5515442,-510.8241392,685.252207,192.252967
10391,20,44.36012894,263.8460989,125.8956742,-243.0749954,375.7458821,-35.24105429
10416,20,-51.38175661,137.2213386,9.034792156,414.3095536,-128.3291697,-44.91029877
10422,20,282.9690697,200.7022272,419.3378988,314.8374563,-5.188387848,-151.6712205
10438,20,-301.445492,50.20090187,-38.59566645,273.39051,-39.96230262,-60.92420621
12042,20,150.0766485,176.8080004,174.0461932,-259.9544146,-324.2258568,-295.1885773
