subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,8.150421397,67.27319409,-124.763834,-259.8305983,-178.3930176,-682.1872307
10024,64,166.8966812,57.09465037,-114.6266541,161.2466454,204.4901629,50.52500533
10035,64,-13.53445811,-33.52313048,60.09511388,-4.750627518,88.65015329,-41.84615389
10041,64,-4.028801699,17.99450144,77.53175591,119.361514,-44.22935749,56.25087233
10043,64,-3.860609884,167.4200974,0.4524265129,4.826700824,37.36828331,-8.232663604
10054,64,-189.1597964,-55.81303924,-41.34634832,-290.4182429,-57.99918486,15.45509032
10059,64,104.6067174,-99.06542001,-50.57640012,-136.1521527,83.38473407,33.65282647
10069,64,111.4599675,-183.302835,266.193731,291.1648352,-247.8839013,-82.67827893
10074,64,275.190042,16.04229413,148.6030998,44.14967728,-134.0192791,-54.64741818
10078,64,-157.3743612,78.24309894,-63.03529548,-187.7285259,100.6639889,217.2215444
10080,64,351.4090276,101.6170067,50.80144231,9.301875288,-29.19485603,208.0873108
10085,64,-251.7275778,152.054685,0.3459106149,-386.7079027,23.26150649,55.40292497
10108,64,77.10619949,118.1520066,-33.32908765,31.61974265,-21.38443245,98.71971809
10125,64,-154.3832933,99.54977839,107.3240011,-111.6750123,-112.8320736,-161.4842915
10130,64,104.3253913,-22.45949683,257.410674,324.9465499,-100.6057943,-300.4286455
10136,64,-87.75384136,-50.69488046,-50.95953287,-79.20080228,-391.3011279,136.4968828
10137,64,28.54658714,57.9663759,191.2551214,-211.7240933,-134.1068279,58.57094545
10142,64,49.43788047,-62.07884958,294.3463117,624.7140979,-74.83707318,-400.0468319
10150,64,-50.5923728,-7.179626662,-250.586188,61.21743973,5.077375816,-40.39193448
10154,64,-12.67399292,36.90178773,5.458027018,48.99388985,-27.2562585,140.3904946
10166,20,37.70307956,153.8533757,38.6596129,-169.8242049,30.71031182,-68.71333741
10185,20,-121.3992809,-111.6851503,-79.87123248,48.56825677,146.4344838,-174.7072328
10186,64,69.43243067,125.6851309,86.10360266,185.9075872,39.27813766,-145.2456242
10188,64,182.0833975,93.95869738,-118.255686,-323.4251497,-23.36997501,3.965218427
10203,20,29.99563702,-29.92020886,-158.8296714,345.1733949,-18.49196978,180.3462023
10221,64,-20.99040713,113.8859383,-256.3266298,568.6824329,179.9536712,-226.5856408
10223,20,98.64349318,66.50473771,1.223055033,-82.17916446,124.5721511,44.82333878
10234,20,86.00975563,83.54027156,-8.921518187,-245.1560237,10.546941,-72.65574003
10296,20,83.63111654,-0.2337667509,153.3994905,207.7071345,-111.5959427,330.5481446
10318,20,12.69990826,-39.63457074,-24.71097997,162.5765215,40.968337,-180.6700433
10319,20,113.6875304,29.09269036,70.72271064,418.8188766,187.513123,377.2062116
10320,20,-147.2466156,130.1718778,63.81768217,153.2955909,-95.20371253,-3.285631732
10321,20,233.8669016,72.36976321,86.27008191,-197.7358739,55.31438142,282.1174766
10363,20,191.1366267,157.2634036,93.76063752,-15.23266146,239.0075375,315.2202866
10382,20,-97.18760102,-13.11861756,-79.89960806,110.6678944,196.1102287,108.4790804
10391,20,-13.0496569,45.13906226,-26.64798886,-378.8357114,180.362238,6.561857301
10416,20,238.2474119,57.21259052,10.96793257,28.18855404,-98.16566784,66.81175111
10422,20,303.5800623,102.5047279,258.9663539,-118.8300126,16.68428965,256.5673751
10438,20,-153.1048675,32.17862832,63.7875109,159.5263525,-81.22253559,189.7583402
12042,20,140.8545133,-68.46035673,-237.9414847,233.3087947,76.45183288,-149.9599199
