subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,-381.3392645,358.6546601,124.0155326,-363.8933342,-324.3161698,-764.2970896
10024,64,95.37440813,173.8461212,42.95390181,315.5208615,344.368468,168.9021086
10035,64,-46.66861205,-282.378026,390.6899724,-293.2957645,-193.7396038,229.3560915
10041,64,-97.37922583,-183.3847268,-592.2477969,541.6120352,-150.7890497,54.07237034
10043,64,545.4850836,339.3665845,691.5376842,-547.7736651,81.01031382,-28.18019116
10054,64,-313.1278065,-357.3649946,-88.18072478,-610.5448192,-287.0275558,-101.5813848
10059,64,-54.13327907,48.52862637,-85.63385934,255.9980636,56.29089454,-136.6400827
10069,64,60.81340882,-410.289145,771.6373921,120.3478948,-300.8249843,185.4346932
10074,64,309.987986,-148.0929161,113.4154599,10.06379237,-281.8622415,-725.9783423
10078,64,-330.7921083,5.025505358,38.40970507,372.8554358,149.3131951,162.0434237
10080,64,1262.620346,-56.45676662,29.13220659,-112.3688203,-275.1681754,222.942205
10085,64,-434.5362311,361.5216878,-76.46441481,33.39727662,293.3804031,-133.7045353
10108,64,179.3558811,148.2269195,-171.5918013,229.8752866,-118.1646426,98.81503711
10125,64,-340.3648317,477.4668043,362.0580857,402.4252063,74.5449011,-249.8760089
10130,64,452.6160724,-160.1064134,64.38625193,329.4240861,-60.00685066,-50.22264303
10136,64,-109.7982954,-282.9397468,210.7665497,745.486864,-563.8377555,133.7283441
10137,64,288.5264442,-184.3357405,243.8071494,-176.6975023,288.7994739,419.8126885
10142,64,165.5809259,68.06245817,119.8040417,178.336381,-233.6548375,-735.7928841
10150,64,-74.61396499,20.8286966,-324.1747805,280.8608109,-266.693127,-133.1288345
10154,64,-478.3735989,-107.8801344,-100.4629272,-652.4440479,-41.4835564,55.95274361
10166,20,112.9969596,-196.9231799,-209.4995269,34.51213292,-13.12804476,-10.88760328
10185,20,-407.0385154,-295.1295971,-175.1189947,49.12458454,469.9642325,-705.7244233
10186,64,-318.6930961,232.7129057,-4.673703462,399.886707,226.7034188,-436.9893884
10188,64,211.5552013,-46.82544692,-76.75091055,-558.4415263,-48.51596842,113.3818843
10203,20,25.26957807,40.2711667,-319.8371516,513.8560348,219.613492,142.764524
10221,64,249.8996653,-123.4160612,-516.1016053,2.255584383,298.0315498,-139.9711744
10223,20,254.2297401,-77.67775213,284.7158518,38.09347123,181.729925,253.9113115
10234,20,-43.78460305,16.05440961,-64.14932227,36.85054472,272.2429065,-294.3596627
10296,20,419.1613984,-429.860816,236.7820607,277.7996322,-67.00764242,152.6127252
10318,20,-48.07990795,74.19023282,106.5380605,-6.985488086,294.4786338,-184.8375134
10319,20,55.84019423,121.0335148,99.42456658,595.0103393,384.2120968,442.6699841
10320,20,18.68898666,116.5219338,10.28822378,-31.84769206,-12.70503515,412.0440459
10321,20,205.5082921,220.2368581,-111.6352067,3.513224995,109.2418268,298.530724
10363,20,-44.63174363,211.3987906,181.0752959,196.6138257,375.3779149,294.2422023
10382,20,-541.7099556,-792.6081487,-530.3267764,-529.6948254,436.2986079,-180.8431453
10391,20,96.73369039,218.2645945,-36.27977694,-202.3045005,52.77479818,129.0235287
10416,20,26.68358289,-253.0741617,-89.0242075,170.0736447,-104.4055395,-84.92194288
10422,20,236.1312208,155.47925,300.722597,-141.4404615,-75.04653618,393.3982514
10438,20,163.0400745,-34.27300803,-1.439247244,157.9692401,567.166991,714.1983342
12042,20,450.5335714,-118.3103295,-80.42813794,567.0281964,447.3777875,-175.9563266
