subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,295.4388408,21.85296822,-207.6915846,-394.1332952,-70.61581561,-648.1036688
10024,64,76.78321628,-9.981706389,-4.734477745,102.552344,50.98776367,68.5874147
10035,64,-155.581535,75.8365376,135.3884509,88.17698858,102.6093385,-93.9178073
10041,64,161.5341162,-100.3835228,-140.6434292,121.8072866,3.241392329,4.92217191
10043,64,-57.62406363,100.8446051,40.87171864,59.87413341,36.53981143,104.554857
10054,64,13.81590352,-100.6775295,71.07073022,-34.23861754,-128.0500744,-24.97823086
10059,64,44.71641199,31.09123283,2.00042671,-139.8083537,124.6569133,38.24071053
10069,64,191.6078175,129.0799383,59.59758642,-47.57965613,-67.63334281,-42.72927935
10074,64,280.7325517,39.54794929,46.67760984,133.7127657,-37.87857383,-80.92249527
10078,64,-82.19555214,-20.00115698,-93.89534106,108.1339576,58.91960763,-18.57724242
10080,64,189.6910716,127.2901741,-134.3699867,259.8048147,52.43010045,-182.8160677
10085,64,-565.7238602,281.6448294,-39.29735171,9.035089812,-2.776094781,-30.05506813
10108,64,170.5395776,82.40828218,144.3658344,86.66071174,36.8740104,62.93582423
10125,64,-170.0151704,62.84342021,85.27648349,98.19308296,-61.24053629,-30.76219684
10130,64,-768.0177183,-196.54193,-13.68555023,133.3597298,181.4974748,-165.7398037
10136,64,41.27427958,-17.36411619,132.4012402,-175.4412549,-124.9629151,100.7305416
10137,64,-55.21990137,17.33756284,113.4949889,-91.77803138,0.4923693937,39.46875103
10142,64,-157.420868,-22.05904399,62.39131916,31.60265333,5.781862364,-91.33946202
10150,64,88.46160542,41.51776835,-83.64196796,-38.31865319,-39.99843315,66.95066574
10154,64,62.66675424,83.73098963,-25.5679591,-21.30931091,205.137188,46.99447169
10166,20,77.20064094,-17.94552266,-3.004363812,-93.67948372,-9.830017975,-149.8520008
10185,20,-65.80386822,-94.00640757,-29.55618716,85.76222659,174.841556,-172.8714711
10186,64,70.94772182,84.47951721,-6.534018273,-32.75423217,41.48589859,-28.88906067
10188,64,29.58814485,6.948240984,42.16897355,-25.36706277,61.66922376,-76.60437275
10203,20,-31.51175447,19.8547547,-12.75303174,228.3448643,106.2007163,146.1308409
10221,64,-0.149782862,-27.22903154,-0.9736008867,237.5226324,131.140247,-49.82871638
10223,20,-52.72920055,-50.78344034,-2.567161272,24.55018428,251.3435012,-13.86657416
10234,20,91.70763424,247.9279221,-96.05659948,16.29144917,13.79799321,42.46791567
10296,20,253.468899,-342.3116623,99.55313939,46.6044282,46.26420552,69.98054657
10318,20,-46.68250598,20.39399822,43.33955703,88.65319369,4.777679221,-171.4068624
10319,20,5.509008794,3.190105438,-148.6250543,-42.2913186,64.53607198,88.75237684
10320,20,-3.464944204,179.3589532,-27.29758231,130.1143819,-2.355777896,-57.32258694
10321,20,107.3380586,84.00867095,-266.7666359,-0.05937958812,96.67276228,93.34615832
10363,20,39.97654998,122.8443582,-7.027909424,112.5500674,125.02584,263.7407736
10382,20,114.2324568,-130.5410954,-127.0738027,-76.54342977,369.1745355,101.9130885
10391,20,-10.01706545,53.14260437,25.27377129,-37.11875072,106.671226,54.13960474
10416,20,43.71888943,34.27905859,40.26224039,43.33712545,11.82286654,20.11982246
10422,20,57.91859248,59.66964489,214.3639919,85.94727654,-30.34733664,1.507707711
10438,20,-151.5557575,-125.5942688,-52.46034074,-13.43432156,-30.08985544,30.49045008
12042,20,264.3912583,45.99264319,-109.4792352,29.45231272,76.89030051,-5.286249412
