subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,89.29738834,3.913389014,3.338510577,57.45371969,18.12426251,5.610219976
10024,64,-4.599379263,0.4403590924,-0.6496605913,8.634791282,2.706910883,-0.7592373394
10035,64,0.7741042785,-5.131424305,-2.803470629,-3.788675374,-1.94195055,0.1327478181
10041,64,-8.152401243,2.219746329,0.8548001717,-1.913513207,4.673571418,-1.609837184
10043,64,-2.994230049,0.3186283367,1.226042774,7.946104852,-0.5495146576,-0.5672465587
10054,64,2.306409813,-2.235115523,1.456823069,4.287688131,9.171590949,-6.635961941
10059,64,-1.795653773,-3.168615666,2.2941005,11.10888407,-0.9838623823,-4.088922914
10069,64,5.921231937,8.502827615,5.162992087,3.037699648,-2.563569415,-2.717450893
10074,64,-5.40216209,-2.795319743,0.9571312329,-11.99024933,0.0490065594,1.100203652
10078,64,-3.868934376,-0.5148173375,-1.076346289,-11.4870613,-7.613681498,0.9851855893
10080,64,3.928898218,10.84177975,2.123758241,-11.34842662,5.768555827,-1.112752732
10085,64,2.736283366,0.452607539,-4.445779414,-5.587756935,-3.932080603,-0.7054304554
10108,64,-8.920387887,0.6539036851,0.4583902519,-7.558635515,-11.89249296,1.299655055
10125,64,6.431491868,0.1585291597,2.102987032,0.8860420488,-0.2152154319,3.503536679
10130,64,2.847151151,3.421945363,0.1867089807,-3.093737983,-3.089820011,-0.3640060914
10136,64,-2.061239804,2.217188062,2.817569316,-8.283050242,-5.6036471,-2.914236411
10137,64,19.15036766,3.650001217,5.846686386,-4.33431042,6.556156951,2.904465872
10142,64,3.388165073,-0.221000052,-2.772713678,4.01324382,1.014751097,-0.9138499961
10150,64,2.589426401,-3.081755117,-1.084414852,2.591654347,-0.2898615826,-3.201131173
10154,64,-2.466505417,-2.578198782,-1.016691954,-12.73438266,-0.4433419211,6.380294818
10166,20,4.312737213,-14.52524895,-11.62873179,12.90345524,-11.11988144,12.1201161
10185,20,-13.4061273,-6.248647511,1.942017543,-11.9966502,6.555796374,4.4012498
10186,64,6.396850425,-0.7106985798,-14.44595201,5.967784744,2.557166349,-2.76595648
10188,64,-12.53716724,4.712837678,3.603128686,-13.44909313,0.06489296141,-5.022388232
10203,20,3.285002623,-4.030088524,-7.678993886,-7.06798737,-4.312053494,0.2647843944
10221,64,-7.54995591,-0.6831647414,-4.044463878,-31.29880842,2.127254107,9.019436838
10223,20,-3.74288876,-2.266157943,1.59546726,-10.17204764,-3.144180737,2.346744803
10234,20,-2.903237936,1.846989036,-11.6440074,-16.83071073,1.583812763,3.220737004
10296,20,8.284693752,7.209853265,7.642405264,8.068395511,1.548142227,11.55284569
10318,20,-4.905638525,9.279699458,-6.59573845,-27.22546715,-2.671568732,2.816919625
10319,20,-8.590018957,2.107769262,4.572866648,-7.520354466,-3.202507236,-0.6064322854
10320,20,4.063679819,0.4221338389,0.4801593773,-19.43683846,0.0148355968,2.893330128
10321,20,7.215538462,9.156908363,-7.760746241,-9.987704579,-4.207215041,-0.9772479488
10363,20,12.59339482,0.1041358379,-1.120825401,-1.239464483,-1.564400614,1.650445251
10382,20,-3.773883901,-12.02329718,-4.941563922,16.57071629,-7.641888222,-2.429091326
10391,20,13.63583317,11.86734685,6.142738806,-14.06740932,9.318647405,-1.776437078
10416,20,-11.31255751,3.73439003,1.014214204,-14.22927864,-0.5830380184,1.086349796
10422,20,0.1882479155,-4.341612774,1.368132444,-3.241862308,-4.983060762,1.049300341
10438,20,-0.6657884548,-0.8298465301,-7.825054195,-2.05930237,-2.035185645,-4.877837518
12042,20,2.653931385,-10.59913564,0.005194234561,4.434166039,5.932702303,3.113485054
