subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,-0.05234138563,0.09261119828,-0.2263440765,-0.1093169858,0.1255297944,-0.0681982696
10024,64,0.2223612842,0.6092137129,-0.3433214051,0.3427408231,1.116233244,0.733408097
10035,64,0.4133952069,0.157308249,-0.3328884692,0.6382431578,-0.4966927471,0.03651298165
10041,64,-0.2142849895,0.4648555989,0.2299293831,0.3327261354,0.2333852059,1.281765328
10043,64,0.06326067176,0.5824939449,1.209952867,0.7988479022,0.8402012776,0.6774008475
10054,64,0.3062321685,-0.1415571555,0.9748471013,0.2062875461,0.1492335864,0.4533607512
10059,64,0.3320584583,-0.1898123338,0.118975109,0.3860631889,0.7933555006,0.5911733564
10069,64,0.2871233736,0.392658224,0.4627305399,0.482454934,0.3226007875,0.1120166175
10074,64,0.6878452273,-0.02645507388,1.531164742,0.08959779619,0.7823266821,0.7481007933
10078,64,0.3747287747,0.9136105889,0.7888980146,0.3808012451,0.4695478017,0.01828034237
10080,64,0.488558979,-0.06330516893,0.3827308131,-0.07017921701,-0.2294205467,0.09466979425
10085,64,0.4198300951,0.3192782687,0.4048160597,-0.115803721,0.7976718701,-0.8352788267
10108,64,0.4368936106,0.1226674768,0.5932085103,0.28982792,0.3780325717,0.6378991316
10125,64,-0.1274085747,1.608715089,1.120414705,-0.01219508579,0.2055260867,3.739453852e-05
10130,64,0.05579317708,0.2199814952,1.218794878,0.2127143552,0.7723067172,0.2047309146
10136,64,0.399632505,0.9279611504,-0.1587976707,0.2140826963,-0.5111604401,1.038017591
10137,64,-0.1001712476,0.8945295725,1.254076811,0.1763458664,0.6112680734,-0.009214291573
10142,64,-0.07214681834,-0.4620386955,1.391038978,0.4768933572,-0.4280365757,0.618163306
10150,64,0.268074421,-0.2460460928,0.0693707276,0.2751205319,0.2148263269,0.5787335679
10154,64,-0.2521847798,0.6247480623,0.0396522294,0.09683897354,0.7292498573,0.1761724935
10166,20,0.1037398829,0.5281735504,0.6794851856,0.3542804583,0.3709860886,-0.3152833588
10185,20,-0.9870220293,-0.4162635753,0.1259912769,-0.09140849203,0.7314899515,0.1411802044
10186,64,-0.2005303317,1.030294243,1.357726277,0.1074009946,0.00599427931,0.04528130211
10188,64,0.3413795355,0.3761808299,-0.009199636485,-0.100888743,-0.02990287997,-0.2145422627
10203,20,-0.000133467596,-0.2327779319,0.1307204265,0.5484652068,0.001874498967,0.1731119746
10221,64,0.2341869626,-0.06867160049,0.5062254491,0.3784846196,0.0782764944,-0.15528064
10223,20,0.8775580429,0.8740699223,1.873102388,0.2300930119,-0.0793093577,0.01290196378
10234,20,0.4579901871,0.7883692428,1.164077633,0.2200490986,0.162207301,-0.4588057884
10296,20,-0.2582579463,0.2798174432,1.118792366,0.6290261885,0.0658023202,0.5196776582
10318,20,0.6458502299,0.5279529929,1.34389638,0.4474332244,0.7203245208,0.3180782344
10319,20,0.1212706761,0.5787386037,0.0848866763,0.2253504512,-0.1272031804,0.2352527186
10320,20,-0.09668904036,0.8377935543,0.8996392326,-0.2630502443,-0.1202642938,-0.3345786454
10321,20,0.1167597745,0.5596039014,0.4759938222,-0.1901221147,0.323222842,0.3542815368
10363,20,0.4065805934,0.6583400308,1.793912299,0.01578748375,1.069135073,0.6420129062
10382,20,0.1993673445,0.9663174426,-0.6756947872,-0.1415812085,0.1349488102,-0.1792366385
10391,20,0.1234701302,-0.5112770784,0.1894559167,-0.2595148122,0.1416365337,-0.2630692189
10416,20,0.896692327,0.2242108613,-0.3538827431,0.6662766032,-0.8796986046,-0.3351222931
10422,20,0.2088006428,0.5743163139,1.208235274,-0.1958658491,0.7772465771,0.2741084332
10438,20,-0.1639481312,0.9112039962,0.8167129588,0.2855866463,0.3323569776,-0.2027465911
12042,20,0.3650803893,0.1489316639,0.4935552051,0.2708037898,0.7389315175,0.2398016606
