subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,-0.9229905924,0.5170571085,-0.6910130535,0.5012448516,-0.7553221504,0.2723762901
10024,64,-0.6456338355,-0.1381370611,-0.5331423189,0.7482778607,0.8436606429,0.8122908026
10035,64,0.05280259028,0.4490332653,0.9054233744,0.1881006654,0.3746024682,1.108118651
10041,64,-0.2960459504,0.1656101427,0.05003893205,0.2800726868,-1.095804521,0.3042794039
10043,64,-1.057709153,0.7613754568,0.7248833445,0.7804603893,0.3888671745,0.2165329404
10054,64,0.2208986047,-0.3551105208,-0.2091943971,0.855581525,0.2217358365,0.3073831444
10059,64,1.122225349,0.2411585812,-0.5136363021,-0.1161007524,0.5930994326,0.6001097186
10069,64,-0.02077493695,-0.4370024439,-0.2197341043,0.3819581812,-0.4004437384,0.1186071768
10074,64,0.4323537949,0.2938159644,1.908628789,-0.02254351799,0.3914164344,0.2219584833
10078,64,-0.3853211446,-0.1477081661,0.3283724928,-0.1054866782,1.755210409,1.091474446
10080,64,0.1699184211,0.4095832472,0.4683319314,-0.4386907068,-0.7101560112,0.5245555793
10085,64,0.09736071642,0.4729945982,-0.6342803094,-0.3140314729,-0.1662243033,1.221242381
10094,64,-0.2406960307,0.2231881147,-1.753382309,-0.5360955418,-0.8988999773,0.2699552326
10108,64,0.09495400951,1.321984976,1.152961017,0.07854841555,0.3998515615,1.308083814
10125,64,0.08662573116,0.4225202665,-0.2508272408,-0.1842752471,0.3787518005,-0.6170706099
10130,64,-0.0273163273,0.6059178434,1.511716152,0.3923964513,0.009656507214,1.635388761
10136,64,0.4852166098,0.1183241426,0.667638278,-0.4666268568,-0.1278793405,1.866357287
10137,64,0.1109455641,1.108671864,1.162805819,-0.218741872,-0.5313551283,0.9449305969
10142,64,0.7678481156,-0.4813528144,0.7861204786,0.4225493855,-0.09705838585,-0.5964229552
10150,64,0.4502726062,0.1657942378,-0.3960784991,0.1752051881,0.04085381345,1.233592115
10154,64,0.6208474662,0.3286622587,0.3929372892,0.7539228292,-0.1928440631,0.5421647456
10166,20,-0.07594169071,1.022771363,0.9117498742,0.5657875986,-0.4257421742,0.5134593753
10185,20,-0.7908479786,-0.9611494234,0.6429729417,0.8641976906,2.418742643,0.09214575963
10186,64,-0.4873709967,0.4307177162,0.8503408032,0.151402694,0.381956742,1.00969023
10188,64,0.4560854212,0.6765119459,0.1210347713,-1.167547045,0.1665708955,-0.03732919831
10203,20,0.3132988886,0.0360294614,-0.06809300912,-0.1799199504,-0.2120611682,1.323700059
10221,64,0.8783140115,-0.3727718238,-0.6091817455,0.2813829366,0.3135462268,-0.7748070134
10223,20,0.1706427926,0.7597506479,1.077209394,-0.05242503539,0.8049966315,-0.07337835676
10234,20,0.6607090291,1.023323088,0.30004025,0.01796981775,-0.7460467097,0.4670429929
10296,20,0.4557123779,0.5420325755,1.130660252,0.2062037902,-0.500410982,0.3010509798
10318,20,-0.1282456938,-1.053856213,-0.6204875485,0.8517055274,0.4495973424,-0.4077169994
10319,20,0.2934595576,0.45490717,-0.5968617153,-0.02658709407,0.6665037801,0.612153334
10320,20,-0.5259843924,0.3566495013,1.401765196,0.2838363354,0.6054261145,-0.2499140013
10321,20,0.4173811713,0.006087964695,0.8165757836,0.1582208928,0.1081455943,0.8839319144
10363,20,0.6271382114,0.7384886579,1.247167036,0.1108077747,0.5806474172,2.114919325
10382,20,-0.08123265429,0.4569663059,-0.1461948019,-0.2016667848,0.6624431077,0.1486422169
10391,20,0.2338910538,0.7006591294,0.2604525508,-0.2967300273,0.6193697072,-0.0991364489
10416,20,-0.1348898075,0.05177475887,0.04562625683,0.8041706933,-0.3301354986,-0.2635424343
10422,20,0.5971973371,0.602654123,1.270610951,0.2637658228,0.1171892478,-0.6732683731
10438,20,-0.403428882,0.2599636409,-0.247231409,0.2951534497,-0.4298086627,-0.1198757181
10652,20,0.0,0.0,0.0,,,
12042,20,0.1283547489,0.2591218302,0.2634549671,-0.232043929,-0.7702557303,-0.6546655024
