subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,108.3839493,-28.22742462,-117.0962972,17.25974548,112.5149539,65.6100799
10024,64,213.8452851,154.2155402,134.0600128,221.5363031,80.39443796,92.83967043
10035,64,-74.84020936,24.33735402,-118.0854493,8.767846738,94.27343807,37.19028204
10041,64,8.856367728,20.11228699,85.81980873,155.0113212,59.49605115,176.9741688
10043,64,51.02282471,69.22956449,-1.123203679,55.8144471,137.6578778,112.2659225
10054,64,32.92209207,7.844833996,33.72737525,155.9536218,107.2625623,-18.08563387
10059,64,62.94751187,-29.31526134,78.64531201,145.9238958,-7.363610464,-33.23960475
10069,64,44.07261556,-48.5704153,1.620038442,-250.3863754,-187.8288632,223.77
10074,64,-80.03173031,106.7513213,119.1750251,-137.2321736,35.2894746,81.8932891
10078,64,-39.34664639,37.12511014,80.35834735,6.209784145,78.72234763,27.23965909
10080,64,27.1423491,104.0809523,41.2205392,141.5939187,99.00694748,58.46632251
10085,64,229.59362,-13.10547431,-86.15280865,186.471347,222.7127402,71.86070204
10108,64,41.86630308,28.45630937,105.7927882,40.05427935,-62.26629718,35.1012816
10125,64,297.9869629,109.7450394,189.3540772,139.3889752,105.6678343,17.18711427
10130,64,216.863967,360.3135907,69.25873248,138.6157764,367.3299358,377.9335211
10136,64,116.7008461,32.75213278,27.10132575,-13.31067778,197.0096659,179.63256
10137,64,369.0083055,249.2891601,394.5586769,220.8108888,207.0626964,311.1599798
10142,64,154.6953499,75.28209194,32.5692484,-17.21086086,168.90262,230.4621071
10150,64,177.4344079,39.7676612,90.40915024,163.7504284,15.22359152,44.39626866
10154,64,31.79549026,84.23712169,-44.68406068,94.86733574,29.6424967,134.9886476
10166,20,181.5728508,120.5354796,130.6625193,-82.10059298,153.1723341,166.5162276
10185,20,82.63394166,153.5784356,157.3082389,114.9862711,14.8834406,29.29093998
10186,64,-93.9126511,61.95078048,-19.45015835,-24.13649469,-72.96879466,115.1583685
10188,64,35.19580596,104.4034672,132.7090007,-72.75526602,-16.76458977,-144.2768316
10203,20,38.04431694,43.79914627,13.00375036,62.60513967,-50.97751509,33.94564956
10221,64,234.9312266,-104.5678375,-162.0682612,297.8311147,208.7738549,-59.74972075
10223,20,-50.0816318,-193.9074481,29.14949419,175.7207202,26.70598814,47.15096539
10234,20,60.82147149,42.50269776,104.3197857,153.2492314,66.81680051,167.2816811
10296,20,16.8539201,103.868821,23.10608542,-29.63131403,36.36721293,18.60897027
10318,20,52.89709448,0.76811685,30.85237963,39.87243722,41.0645014,87.4355651
10319,20,100.4794033,20.48450305,-30.10278007,102.1427445,120.3830568,66.04822155
10320,20,173.1097082,-29.96299563,-100.9106751,-207.0613885,135.5439746,-51.69128008
10321,20,113.9470535,58.0897343,6.565938452,104.0909226,-18.79406759,-17.50755488
10363,20,169.5542261,290.4263597,193.9366643,127.6892915,311.7294449,78.47104523
10382,20,515.5446561,-112.4717221,-148.6597863,-143.735729,-31.1437277,-100.2538242
10391,20,120.7636109,-17.10590967,24.45345994,250.8021432,-198.2377121,-252.524688
10416,20,21.68989491,100.3097833,190.4693569,120.6657831,136.8240616,63.10066005
10422,20,171.0749207,63.50176243,-10.78359909,82.34744685,239.4665726,160.1285913
10438,20,88.31663558,191.3550085,149.2850905,215.9122154,96.72989621,19.35459855
12042,20,83.47007087,-9.399366572,242.7516495,287.0628379,142.337418,203.0366828
