subject,headcoil,mb1me1,mb3me1,mb6me1,mb1me4,mb3me4,mb6me4
10017,64,92.76443912,103.4861767,93.20829312,111.566858,96.74382436,82.53475615
10024,64,96.56206787,106.6759916,108.1694972,97.1599117,108.9889429,105.8609604
10035,64,147.674807,148.3460946,125.4607172,132.9888856,127.0989226,124.8652612
10041,64,109.5786254,96.60767532,83.07230602,65.53722554,72.47034109,108.6791496
10043,64,117.0970934,106.711438,125.676406,124.2209815,100.1347311,99.48981053
10054,64,112.5028513,112.1944164,91.52954582,100.3458047,84.29501686,87.77608141
10059,64,112.0079524,91.3583002,,106.8008159,108.1068159,
10069,64,,,62.8270071,56.2269432,,60.99150461
10074,64,92.28171266,70.67088277,112.6796719,122.0580089,97.73801194,101.2275748
10078,64,123.4383291,119.4018557,105.8559275,98.06513505,85.51122753,112.2568506
10080,64,61.83917129,71.12988644,73.99960379,78.36065237,72.42684338,60.84182684
10085,64,69.9767331,76.08706649,95.55519614,85.28709792,80.46703292,64.31676295
10094,64,44.87378732,53.12491694,67.74876777,72.71279625,54.91260671,53.92634175
10108,64,123.2335066,114.4499315,117.4904481,111.1996507,134.8256665,117.2733237
10125,64,89.51215159,105.430971,108.9738487,108.815794,89.76255927,79.87341141
10130,64,72.94123302,93.08770301,86.99054689,81.933852,96.96932607,85.10136973
10136,64,110.5226495,109.0690937,82.76196308,76.06709568,82.00173364,97.94119112
10137,64,112.3646178,110.2863803,103.2762591,124.6607544,107.9712934,102.2750324
10142,64,79.8697928,89.46569325,89.86382974,104.8516341,95.70273324,82.06632458
10150,64,137.2250774,122.0276171,104.7412588,83.48985455,90.52269461,105.4835708
10154,64,123.0377482,129.2053742,118.1957462,111.7849004,114.710947,122.4508463
10166,20,86.15505334,98.41469508,80.00709427,70.43474738,64.80364234,58.01496487
10185,20,106.0192807,98.16266555,94.01258921,139.0901105,121.2461163,83.59318263
10186,64,113.9330375,114.5977261,121.902819,129.0982877,75.6561217,95.79708794
10188,64,114.1444285,118.7066538,97.39072635,79.68371371,76.86182892,70.96252617
10203,20,107.2152246,86.96449252,110.4908371,98.04079001,108.245115,69.70887906
10221,64,83.80954613,88.86417545,81.26720615,63.21188246,68.44674956,63.38725182
10223,20,105.8241944,99.66442975,103.6073962,100.7089196,95.02289194,92.74010347
10234,20,113.5531591,118.2417748,108.6587984,108.2131885,81.26007197,77.5718765
10296,20,63.33131003,76.04449532,86.05238145,83.36786119,73.81888679,57.67800936
10318,20,126.415528,121.1959359,103.6689702,115.7199033,111.3969127,90.00487801
10319,20,114.4099002,107.4480349,97.2597788,92.38645902,85.61549155,65.81590974
10320,20,113.7102197,97.31346602,114.1130907,90.56572244,92.9449133,72.81189215
10321,20,57.53378284,47.67033304,43.52972729,62.4067096,53.09457697,48.19310769
10363,20,122.1113277,113.6877436,99.82842403,114.1471061,107.9758533,105.1213846
10382,20,44.58357114,39.54506482,37.77073873,52.70877144,45.57051018,32.70862188
10391,20,95.97136079,93.42532681,89.80077938,102.3803607,79.78100213,85.80354872
10416,20,109.845521,46.69510598,97.42621374,118.9124984,110.6570347,76.4056152
10422,20,123.29313,117.4543095,93.22212702,102.3714907,105.0267149,81.1282878
10438,20,82.07438631,103.2104969,103.5789665,92.59835343,75.81295776,54.81945242
10652,20,94.93442464,102.3374667,78.00872281,,,
12042,20,103.3122767,97.93367866,96.91976061,108.8106189,88.85844622,83.80161008
